timestamp,name,utilization.gpu [%],memory.used [MiB],memory.total [MiB],temperature.gpu,power.draw [W],clocks.sm [MHz]
2026/07/24 15:23:52.505, NVIDIA GeForce RTX 4070 Laptop GPU, 0, 0, 8188, 56, 12.57, 375
2026/07/24 15:24:52.551, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 2767, 8188, 62, 54.99, 1785
2026/07/24 15:25:52.670, NVIDIA GeForce RTX 4070 Laptop GPU, 81, 2767, 8188, 63, 54.66, 2100
2026/07/24 15:26:52.755, NVIDIA GeForce RTX 4070 Laptop GPU, 82, 2767, 8188, 62, 55.00, 1980
2026/07/24 15:27:52.795, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 2767, 8188, 61, 54.84, 1815
2026/07/24 15:28:52.840, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 4437, 8188, 60, 54.88, 1890
2026/07/24 15:29:52.907, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7931, 8188, 60, 54.82, 2070
2026/07/24 15:30:52.967, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7931, 8188, 59, 52.79, 2490
2026/07/24 15:31:53.048, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7931, 8188, 60, 54.59, 2205
2026/07/24 15:32:53.086, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7931, 8188, 61, 54.64, 2205
2026/07/24 15:33:53.127, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7931, 8188, 60, 53.21, 2490
2026/07/24 15:34:53.188, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 59, 40.48, 2490
2026/07/24 15:35:53.251, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 59, 43.50, 2490
2026/07/24 15:36:53.283, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7931, 8188, 61, 54.65, 2295
2026/07/24 15:37:53.321, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7931, 8188, 60, 54.78, 2370
2026/07/24 15:38:53.413, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 58, 38.28, 2490
2026/07/24 15:39:53.464, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 61, 46.72, 2130
2026/07/24 15:40:53.494, NVIDIA GeForce RTX 4070 Laptop GPU, 80, 7931, 8188, 61, 47.73, 2490
2026/07/24 15:41:53.537, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7931, 8188, 63, 54.82, 2370
2026/07/24 15:42:53.579, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7931, 8188, 60, 54.88, 2025
2026/07/24 15:43:53.621, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7931, 8188, 60, 54.91, 2115
2026/07/24 15:44:53.660, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 60, 40.50, 2280
2026/07/24 15:45:53.734, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 61, 54.68, 2385
2026/07/24 15:46:53.849, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7931, 8188, 60, 54.99, 2205
2026/07/24 15:47:53.886, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 58, 35.58, 1785
2026/07/24 15:48:53.937, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 61, 42.02, 2190
2026/07/24 15:49:54.006, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 59, 38.10, 2490
2026/07/24 15:50:54.044, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7931, 8188, 61, 54.56, 2100
2026/07/24 15:51:54.151, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7931, 8188, 61, 54.80, 2175
2026/07/24 15:52:54.186, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7931, 8188, 61, 54.90, 2025
2026/07/24 15:53:54.225, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7931, 8188, 61, 54.23, 2490
2026/07/24 15:54:54.272, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7931, 8188, 61, 54.92, 2265
2026/07/24 15:55:54.313, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7931, 8188, 63, 54.90, 2220
2026/07/24 15:56:54.356, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7931, 8188, 60, 54.95, 2115
2026/07/24 15:57:54.393, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7931, 8188, 60, 54.96, 2175
2026/07/24 15:58:54.441, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 58, 49.33, 2490
2026/07/24 15:59:54.505, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 59, 42.98, 2490
2026/07/24 16:00:54.544, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7931, 8188, 61, 54.60, 2280
2026/07/24 16:01:54.588, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7931, 8188, 61, 55.01, 2160
2026/07/24 16:02:54.638, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7931, 8188, 61, 54.96, 1950
2026/07/24 16:03:54.678, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7931, 8188, 61, 54.83, 2025
2026/07/24 16:04:54.722, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 60, 43.08, 2490
2026/07/24 16:05:54.767, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 59, 43.31, 2025
2026/07/24 16:06:54.828, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 59, 36.58, 2490
2026/07/24 16:07:54.871, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7931, 8188, 62, 54.73, 2265
2026/07/24 16:08:54.909, NVIDIA GeForce RTX 4070 Laptop GPU, 89, 7931, 8188, 62, 55.02, 2310
2026/07/24 16:09:54.954, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7931, 8188, 60, 54.92, 2235
2026/07/24 16:10:54.986, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7931, 8188, 59, 53.36, 2490
2026/07/24 16:11:55.111, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 58, 44.58, 2490
2026/07/24 16:12:55.173, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7931, 8188, 61, 54.64, 2085
2026/07/24 16:13:55.221, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7931, 8188, 60, 44.51, 2205
2026/07/24 16:14:55.262, NVIDIA GeForce RTX 4070 Laptop GPU, 91, 7931, 8188, 60, 54.91, 2100
2026/07/24 16:15:55.319, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 58, 41.91, 2490
2026/07/24 16:16:55.437, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 59, 40.72, 2490
2026/07/24 16:17:55.468, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7931, 8188, 61, 55.04, 2130
2026/07/24 16:18:55.509, NVIDIA GeForce RTX 4070 Laptop GPU, 82, 7931, 8188, 60, 53.87, 2325
2026/07/24 16:19:55.549, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 61, 42.41, 2220
2026/07/24 16:20:55.592, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7931, 8188, 61, 55.03, 2235
2026/07/24 16:21:55.646, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7931, 8188, 61, 54.25, 2430
2026/07/24 16:22:55.688, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7931, 8188, 62, 46.14, 2490
2026/07/24 16:23:55.729, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 61, 49.24, 2490
2026/07/24 16:24:55.815, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7931, 8188, 61, 54.81, 2085
2026/07/24 16:25:55.853, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7931, 8188, 60, 54.90, 2235
2026/07/24 16:26:55.900, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 58, 45.06, 2490
2026/07/24 16:27:55.937, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 59, 38.68, 2490
2026/07/24 16:28:55.996, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7923, 8188, 61, 48.78, 2355
2026/07/24 16:29:56.032, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7923, 8188, 61, 54.93, 2070
2026/07/24 16:30:56.129, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7923, 8188, 60, 54.46, 2415
2026/07/24 16:31:56.210, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7923, 8188, 61, 46.51, 2145
2026/07/24 16:32:56.268, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7923, 8188, 61, 54.68, 1965
2026/07/24 16:33:56.306, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7923, 8188, 61, 54.41, 2295
2026/07/24 16:34:56.355, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7923, 8188, 59, 54.41, 2310
