timestamp,name,utilization.gpu [%],memory.used [MiB],memory.total [MiB],temperature.gpu,power.draw [W],clocks.sm [MHz]
2026/07/24 12:41:17.270, NVIDIA GeForce RTX 4070 Laptop GPU, 0, 0, 8188, 56, 10.27, 330
2026/07/24 12:42:17.326, NVIDIA GeForce RTX 4070 Laptop GPU, 92, 2767, 8188, 62, 54.96, 1785
2026/07/24 12:43:17.367, NVIDIA GeForce RTX 4070 Laptop GPU, 86, 2767, 8188, 62, 54.97, 2040
2026/07/24 12:44:17.456, NVIDIA GeForce RTX 4070 Laptop GPU, 84, 2767, 8188, 62, 54.92, 2115
2026/07/24 12:45:17.497, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 2767, 8188, 62, 55.01, 1785
2026/07/24 12:46:17.583, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 4729, 8188, 60, 55.05, 1860
2026/07/24 12:47:17.715, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7933, 8188, 61, 54.83, 2025
2026/07/24 12:48:17.766, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7933, 8188, 60, 54.47, 2490
2026/07/24 12:49:17.818, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7933, 8188, 58, 36.68, 2490
2026/07/24 12:50:17.856, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7933, 8188, 61, 54.82, 2145
2026/07/24 12:51:17.926, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7933, 8188, 61, 54.13, 2130
2026/07/24 12:52:18.016, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7933, 8188, 59, 49.74, 2490
2026/07/24 12:53:18.085, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 60, 36.33, 2490
2026/07/24 12:54:18.120, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7931, 8188, 60, 54.94, 2280
2026/07/24 12:55:18.166, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 58, 45.69, 2490
2026/07/24 12:56:18.205, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7931, 8188, 60, 54.87, 2475
2026/07/24 12:57:18.247, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 57, 32.29, 2490
2026/07/24 12:58:18.286, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7931, 8188, 61, 54.83, 2220
2026/07/24 12:59:18.328, NVIDIA GeForce RTX 4070 Laptop GPU, 87, 7907, 8188, 59, 52.42, 2385
2026/07/24 13:00:18.388, NVIDIA GeForce RTX 4070 Laptop GPU, 88, 7911, 8188, 63, 54.80, 2355
2026/07/24 13:01:18.439, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7911, 8188, 61, 53.83, 2385
2026/07/24 13:02:18.488, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 57, 35.15, 2490
2026/07/24 13:03:18.523, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7911, 8188, 60, 54.61, 2190
2026/07/24 13:04:18.557, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7911, 8188, 59, 54.07, 2490
2026/07/24 13:05:18.591, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7911, 8188, 61, 55.23, 1980
2026/07/24 13:06:18.678, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 58, 47.13, 2490
2026/07/24 13:07:18.723, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7911, 8188, 60, 54.98, 2205
2026/07/24 13:08:18.763, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7911, 8188, 58, 54.34, 2220
2026/07/24 13:09:18.795, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 56, 33.69, 2490
2026/07/24 13:10:18.844, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 61, 40.36, 2325
2026/07/24 13:11:18.929, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7911, 8188, 60, 54.70, 2205
2026/07/24 13:12:18.961, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 59, 35.45, 2190
2026/07/24 13:13:19.001, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7911, 8188, 60, 54.68, 2280
2026/07/24 13:14:19.038, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7911, 8188, 59, 54.58, 2160
2026/07/24 13:15:19.087, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 58, 37.33, 2490
2026/07/24 13:16:19.128, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7911, 8188, 61, 55.21, 2310
2026/07/24 13:17:19.175, NVIDIA GeForce RTX 4070 Laptop GPU, 90, 7911, 8188, 62, 51.23, 2490
2026/07/24 13:18:19.217, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 61, 40.30, 2235
2026/07/24 13:19:19.261, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7911, 8188, 61, 54.93, 2055
2026/07/24 13:20:19.294, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7911, 8188, 59, 49.65, 2295
2026/07/24 13:21:19.340, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 59, 34.49, 2490
2026/07/24 13:22:19.376, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7911, 8188, 61, 54.66, 2160
2026/07/24 13:23:19.431, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 57, 34.94, 2490
2026/07/24 13:24:19.471, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7911, 8188, 61, 54.42, 2160
2026/07/24 13:25:19.529, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 58, 39.81, 2175
2026/07/24 13:26:19.608, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7911, 8188, 59, 53.86, 2295
2026/07/24 13:27:19.692, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 59, 44.90, 2490
2026/07/24 13:28:19.732, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7911, 8188, 59, 55.07, 1965
2026/07/24 13:29:19.783, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 57, 33.54, 2490
2026/07/24 13:30:19.825, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7911, 8188, 61, 54.77, 2295
2026/07/24 13:31:19.886, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7911, 8188, 57, 38.29, 2490
2026/07/24 13:32:19.955, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 60, 44.16, 2490
2026/07/24 13:33:20.011, NVIDIA GeForce RTX 4070 Laptop GPU, 89, 7911, 8188, 61, 54.87, 2265
2026/07/24 13:34:20.054, NVIDIA GeForce RTX 4070 Laptop GPU, 64, 7911, 8188, 62, 46.17, 2490
2026/07/24 13:35:20.102, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 60, 40.26, 2490
2026/07/24 13:36:20.134, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7911, 8188, 60, 55.05, 2130
2026/07/24 13:37:20.181, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 58, 39.21, 2490
2026/07/24 13:38:20.237, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7911, 8188, 61, 55.00, 2025
2026/07/24 13:39:20.278, NVIDIA GeForce RTX 4070 Laptop GPU, 85, 7911, 8188, 59, 54.77, 2385
2026/07/24 13:40:20.353, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 59, 33.79, 2490
2026/07/24 13:41:20.402, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7911, 8188, 60, 54.52, 2265
2026/07/24 13:42:20.449, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7911, 8188, 61, 54.71, 2040
2026/07/24 13:43:20.498, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7911, 8188, 60, 54.57, 2445
2026/07/24 13:44:20.566, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7911, 8188, 60, 54.91, 2070
