timestamp,name,utilization.gpu [%],memory.used [MiB],memory.total [MiB],temperature.gpu,power.draw [W],clocks.sm [MHz]
2026/07/24 08:58:21.754, NVIDIA GeForce RTX 4070 Laptop GPU, 0, 10, 8188, 49, 6.38, 210
2026/07/24 08:59:21.800, NVIDIA GeForce RTX 4070 Laptop GPU, 91, 2627, 8188, 65, 54.90, 1770
2026/07/24 09:00:21.845, NVIDIA GeForce RTX 4070 Laptop GPU, 83, 2759, 8188, 65, 54.99, 2115
2026/07/24 09:01:21.883, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 4149, 8188, 63, 55.15, 1890
2026/07/24 09:02:21.916, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7933, 8188, 62, 70.80, 2370
2026/07/24 09:03:21.970, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7933, 8188, 63, 46.05, 2160
2026/07/24 09:04:22.029, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7933, 8188, 59, 47.98, 2250
2026/07/24 09:05:22.060, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7933, 8188, 60, 54.78, 2445
2026/07/24 09:06:22.114, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7933, 8188, 59, 40.29, 1815
2026/07/24 09:07:22.157, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7933, 8188, 61, 43.60, 2490
2026/07/24 09:08:22.196, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7933, 8188, 62, 54.58, 2235
2026/07/24 09:09:22.247, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 58, 34.83, 2490
2026/07/24 09:10:22.290, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 62, 38.79, 2265
2026/07/24 09:11:22.330, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7931, 8188, 60, 54.88, 2325
2026/07/24 09:12:22.370, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 60, 45.40, 2490
2026/07/24 09:13:22.415, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7931, 8188, 61, 54.47, 2490
2026/07/24 09:14:22.481, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 58, 33.94, 2490
2026/07/24 09:15:22.527, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7911, 8188, 62, 54.22, 2445
2026/07/24 09:16:22.567, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7911, 8188, 63, 54.70, 2115
2026/07/24 09:17:22.607, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 58, 47.89, 2490
2026/07/24 09:18:22.661, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 58, 36.58, 2490
2026/07/24 09:19:22.745, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 59, 34.79, 2490
2026/07/24 09:20:22.824, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7911, 8188, 61, 54.78, 2055
2026/07/24 09:21:22.919, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 57, 36.56, 2490
2026/07/24 09:22:23.016, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7911, 8188, 59, 49.81, 2280
2026/07/24 09:23:23.097, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 59, 46.28, 2490
2026/07/24 09:24:23.181, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7911, 8188, 60, 54.79, 2130
2026/07/24 09:25:23.276, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 58, 45.33, 2490
2026/07/24 09:26:23.320, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 58, 43.08, 2490
2026/07/24 09:27:23.388, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7911, 8188, 59, 43.02, 2490
2026/07/24 09:28:23.473, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7911, 8188, 61, 54.70, 1965
2026/07/24 09:29:23.535, NVIDIA GeForce RTX 4070 Laptop GPU, 57, 7911, 8188, 58, 49.02, 2490
2026/07/24 09:30:23.595, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7911, 8188, 62, 53.90, 2400
2026/07/24 09:31:23.689, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 60, 36.65, 2490
2026/07/24 09:32:23.768, NVIDIA GeForce RTX 4070 Laptop GPU, 98, 7911, 8188, 61, 54.84, 2160
2026/07/24 09:33:23.828, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7911, 8188, 61, 54.49, 2400
2026/07/24 09:34:23.914, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 57, 39.10, 2490
2026/07/24 09:35:24.004, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 58, 43.99, 2490
2026/07/24 09:36:24.080, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 59, 42.19, 2490
2026/07/24 09:37:24.170, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7911, 8188, 59, 34.71, 2490
