timestamp,name,utilization.gpu [%],memory.used [MiB],memory.total [MiB],temperature.gpu,power.draw [W],clocks.sm [MHz]
2026/07/10 21:53:03.752, NVIDIA GeForce RTX 4070 Laptop GPU, 0, 10, 8188, 49, 18.31, 2175
2026/07/10 21:54:03.810, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 3855, 8188, 62, 54.87, 1965
2026/07/10 21:55:03.892, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7937, 8188, 58, 44.85, 2490
2026/07/10 21:56:03.930, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7931, 8188, 59, 38.25, 2490
2026/07/10 21:57:03.975, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7931, 8188, 58, 55.00, 2025
2026/07/10 21:58:04.023, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7925, 8188, 58, 54.86, 2130
2026/07/10 21:59:04.065, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7925, 8188, 59, 54.87, 1995
2026/07/10 22:00:04.145, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7899, 8188, 55, 33.44, 2490
2026/07/10 22:01:04.215, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7901, 8188, 57, 32.71, 2490
2026/07/10 22:02:04.258, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7901, 8188, 58, 33.43, 2490
2026/07/10 22:03:04.293, NVIDIA GeForce RTX 4070 Laptop GPU, 91, 7915, 8188, 59, 55.01, 2310
2026/07/10 22:04:04.330, NVIDIA GeForce RTX 4070 Laptop GPU, 86, 7915, 8188, 60, 49.95, 2490
2026/07/10 22:05:04.369, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 56, 31.92, 2490
2026/07/10 22:06:04.406, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 57, 32.38, 2490
2026/07/10 22:07:04.458, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 57, 31.89, 2490
2026/07/10 22:08:04.505, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 57, 32.00, 2490
2026/07/10 22:09:04.550, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7915, 8188, 60, 54.83, 1980
2026/07/10 22:10:04.596, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 56, 32.02, 2490
2026/07/10 22:11:04.637, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7915, 8188, 57, 39.71, 2490
2026/07/10 22:12:04.675, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7915, 8188, 60, 54.83, 2010
2026/07/10 22:13:04.712, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 55, 31.03, 2490
2026/07/10 22:14:04.756, NVIDIA GeForce RTX 4070 Laptop GPU, 94, 7915, 8188, 58, 54.80, 2115
2026/07/10 22:15:04.792, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 55, 42.78, 2490
2026/07/10 22:16:04.836, NVIDIA GeForce RTX 4070 Laptop GPU, 82, 7915, 8188, 61, 52.24, 2490
2026/07/10 22:17:04.886, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 56, 33.75, 2490
2026/07/10 22:18:04.923, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 57, 40.25, 2490
2026/07/10 22:19:04.965, NVIDIA GeForce RTX 4070 Laptop GPU, 92, 7915, 8188, 59, 54.95, 2055
2026/07/10 22:20:04.997, NVIDIA GeForce RTX 4070 Laptop GPU, 99, 7915, 8188, 59, 34.46, 1815
2026/07/10 22:21:05.039, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7915, 8188, 58, 43.81, 2490
2026/07/10 22:22:05.086, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 56, 36.61, 2490
2026/07/10 22:23:05.157, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 57, 40.37, 2490
2026/07/10 22:24:05.195, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 58, 43.86, 2490
2026/07/10 22:25:05.233, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7915, 8188, 59, 54.82, 2010
2026/07/10 22:26:05.270, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 56, 36.39, 2490
2026/07/10 22:27:05.314, NVIDIA GeForce RTX 4070 Laptop GPU, 81, 7915, 8188, 60, 55.06, 2400
2026/07/10 22:28:05.352, NVIDIA GeForce RTX 4070 Laptop GPU, 90, 7915, 8188, 61, 54.85, 2280
2026/07/10 22:29:05.406, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 58, 38.00, 2490
2026/07/10 22:30:05.438, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7915, 8188, 58, 54.89, 2070
2026/07/10 22:31:05.476, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 56, 32.36, 2490
2026/07/10 22:32:05.519, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 57, 39.07, 2490
2026/07/10 22:33:05.583, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7915, 8188, 58, 54.88, 2085
2026/07/10 22:34:05.634, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 55, 32.63, 2490
2026/07/10 22:35:05.686, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7915, 8188, 60, 54.92, 1920
2026/07/10 22:36:05.726, NVIDIA GeForce RTX 4070 Laptop GPU, 95, 7915, 8188, 58, 54.97, 2130
2026/07/10 22:37:05.765, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7915, 8188, 59, 55.02, 2040
2026/07/10 22:38:05.816, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 56, 41.15, 2490
2026/07/10 22:39:05.858, NVIDIA GeForce RTX 4070 Laptop GPU, 96, 7915, 8188, 60, 41.23, 2175
2026/07/10 22:40:05.911, NVIDIA GeForce RTX 4070 Laptop GPU, 93, 7915, 8188, 61, 55.03, 2295
2026/07/10 22:41:05.956, NVIDIA GeForce RTX 4070 Laptop GPU, 97, 7915, 8188, 60, 54.85, 1965
2026/07/10 22:42:06.024, NVIDIA GeForce RTX 4070 Laptop GPU, 100, 7915, 8188, 58, 45.96, 2490
